2459,2016-07-25,I,I4,Drive C Error,NaN,Error reading drive C,Attempted hard reset twice NOK-Emails sent to John Pyers (7/25); John Pyers in with updated and useable hard drive. Installed with Norman having to upload and adjust part program to complete,-1
2460,2016-07-25,I,I6,Hydraulic Leak,Hydraulic System,Hydraulic return line leak,Provided hose and ferrules for Sam to repair; Thank you,29
2461,2016-07-25,H,H28,Table not indexing,Table,Table will not complete index,Removed base (cleaned) and realigned indexer,47
2462,2016-07-25,A,A76,High Speed change shaft loose,High Speed Change Shaft,High Speed change shaft loose,"Disassembled HS gear change shaft (7/25); Replaced shaft, bearings, drive belts, and gears (7/26)",35
2463,2016-07-25,TK,TK2,Door will not close,Door,Door will not close; prox is good,Cleaned and lubricated shutter valve,18
2464,2016-07-25,H,H19,Cannot control feed rate,NaN,ST#8 cannot control feed rate,Replaced 26/80 spindle and valve,-1
2465,2016-07-25,I,I17,Bar stop alarm,Bar,Bar stop alarms at various locations on track #6; Broken?,"Replaced track #6, springs, and broken guide channels",4
2466,2016-07-25,H,H22,Hydraulic Leak,Hydraulic System,St#8 valve spraying hydraulic fluid,Replaced valve,29
2467,2016-07-25,H,H30,NaN,NaN,,,-1
2468,2016-07-26,SC,SC9,Hydraulic faults,Hydraulic System,Hydraulic Mains Fault,Hydraulic piston for holding arm to shaft in feeding mechanism came apart; replaced O Rings on piston and reassembled,29
2469,2016-07-26,H,H19,Cannot sync station,NaN,Cannot sync St#8,Replaced regulator and oil line fitting,-1
2470,2016-07-26,I,I6,Turret will not synchrnoize,Turret,Turret 3 (B side turret) will not synchronize,"""Turret locked"" sensor S21.3 always on; Replaced sensor",50
2471,2016-07-27,T,T102,Remove fan for ducting work,Fan,Removed for fan ducting work,Completed,35
2472,2016-07-27,I,I17,Travel flag sensor INOP,LEMCA,Iemca bar facing travel flag INOP,Unjam flag; clean and lubricate spring,32
2473,2016-07-27,I,I17,Motor alarm,Motor,HS4 Motor too Hot alarm; Spindle shut OFF,Motor assessed and activated 1st shift (10/1) Replaced all spindle motor cables (10/6),38
2474,2016-07-27,H,H25,Vogel lube fault,Vogel,Vogel lube faults,Machine operator reprting no faults today (7/27); ,52
2475,2016-07-27,H,H10,Pendent INOP/Collets not closing,Pendant,Pendant fell off machine / Will not run in Auto / Collets will not close,Pendant reattached / Drill detector not set correctly / Broken wire found in pendant by Steve; Repaired,41
2476,2016-07-27,H,H40,NaN,Valve,Change emergency retract valve,Valve replaced,51
2477,2016-07-28,I,I5,Milling unit required rebuild,Milling Unit,Milling unit requires rebuild,New bearings installed,35
2478,2016-07-28,I,I5,Hydraulic Leak,Hydraulic System,Hydraulic leak actuator or horseshoe,Sp#5 hyd valve (horseshoe) capped (7/29); ,29
2479,2016-07-28,H,H7,Accumulator check requested,Accumulator,Accumulator check requested,Gio reporting no check needed,0
2480,2016-07-28,H,H22,Collet failure/ Inverter faults,Collet,Parts dropping from collets / Inverter faults / St#5 INOP,Alex reporting parts dropping at invert position; Removed orifice from inverter / ST#5 return sensor was detached,14
2481,2016-07-28,H,H10,Will not run in Auto,NaN,Will not run in Auto,Adjusted table down prox,-1
2482,2016-07-29,I,I19,Actuator bearings screaming,Actuator,Sp#2 actuator bearings are screaming; Disabled on 8/1,See 8/2 I19,1
2483,2016-07-29,H,H25,Vogel lube fault,Vogel,Vogel lube faults,Replaced fitting,52
2484,2016-07-29,H,H22,Vogel leak,Vogel,Vogel leak; Tank is draining empty w/o alarming,Replaced hose,52
2485,2016-07-29,Deco,Deco 1,Motor alarm,Motor,"Alarm ""Channel 2 motor lock or V signal loss""",S4 Motor failure; Motor installed on (8/1),38
2486,2016-07-29,I,I1,Turret not going under control,Turret,Turret 1 X Z Axis not going under control,"Encoder arrived and installed (8/2); Side B wouls still fault out at high limit when referencing; JC found High limit proximity switch not reading but still did not resolve the issue. Denis showed JC how to perform a full Hard Reset and Norm reloaded data which did solve the issue but......System reporting bad programming in parameters R970, R971, and R972. Copied data from I3 and machine ran !!",50
2487,2016-07-29,H,H29,Hydraulic Leak,Hydraulic System,Hydraulic leak at Cutoff valve,,29
2488,2016-07-30,H,H33,Bar feeder chain broken,Bar,Broken bar feeder chain,Repaired,4
2489,2016-07-30,A,A76,Broken roller/ broken pin,NaN,Broken roller pin in Gate/loader assy,Replaced roller and pin,-1
2490,2016-08-01,A,A77,Collet will not open,Collet,Pick off collet will not open,P/O removed and disassembled (bearings in OK condition (8/1); Replaced bearings and confirmed function on the bench; Returned to Jorge Flores,14
2491,2016-08-01,Rosemont,Rosemont,Missing bolts,Bolt,Needs to be bolted down,Completed,8
2492,2016-08-01,H,H17,Satellite collided with tool holder,NaN,Satellite collided with tool holder,St#11 Spindle clamp TOO Tight (See NN) and bound when forward,-1
2493,2016-08-01,I,I20,Coolant Alarm,Coolant System,Alarm 763052 Coolant clearing alarm / lifting pump disrupted,"Mud scrapers not working. Clutch nut was loose. Tightened clutch nut, reversed rotation to clear jam, reset rotation and ran. Adjusted flow control from vacuum pump",16
2494,2016-08-01,Jen Fab,Jen Fab,Wash tank filter housing leaking,Washer,Wash tank filter housing leaking,Cleaned debris preventing gasket from sealing,53
2495,2016-08-01,H,H33,Brush unit stuck forward,Brush Unit,Brushing unit stuck forward,Adjusted reversing dwell to 050 from 020,9
2496,2016-08-01,H,H25,Vogel lube fault,Vogel,Vogel lube faults,Sinat found a leak and replaced fitting,52
2497,2016-08-01,H,H28,Hydraulic flange not completing cut,Hydraulic System,Hydraulic flange not completeing cut,Sinat bled St# 7 and ran production,29
2498,2016-08-01,H,H40,Inverter failing to return,Inverter,Inverter rod will not retract,Reset inverter,31
2499,2016-08-01,H,H3,Pendant screen INOP,Pendant,Pendant screen blank,Replaced Red Lion LCD screen / Tony programmed,41
2500,2016-08-01,H,H8,Bearings check,Bearings,Spindle bearing check St#3,Spindle checked for play; OK,6
2501,2016-08-01,TK,TK2,Spindle not slowing,Spindle,Spindle not slowing/braking at offload,"Machine is not down, just added 2-3 seconds to time cycle",46
2502,2016-08-01,I,I17,Hydraulic pump excessive oil consumption,Hydraulic System,Excessive hydraulic consumption,Replaced leaking parts catcher cylinder,29
2503,2016-08-01,H,H23,Hydraulic Leak,Hydraulic System,St#8 valve leaking Hyd fluid,Replaced seals on chip breaker flow control but still has a drip leak at the valve adjuster. No replacement flow control on hand for this valve. Different from other CB valve adjusters. Looking for a part number,29
2504,2016-08-01,Durr,Durr,Basket Alarm,NaN,Alarm #4 'Basket now on Basket Loadwer',Loose sensor retightened,-1
2505,2016-08-01,H,H30,Table fault,Table,Machine faulting when at 1/2 table,Adjusted table down prox (yet again),47
2506,2016-08-02,I,I19,Spindle not starting,Spindle,HS2 spindle seized; Running 5 spindles,Actuator replacement completed; On 6 spindles,46
2507,2016-08-02,Ewag,Ewag,Collet failure,Collet,Work holding collet will not come out,C Axis cleaned. Feed belt bearing replaced,14
2508,2016-08-02,H,H30,HS Counter change requested,NaN,See Gio; Requesting HS Counter change / Why??,Randomly NOT loading collets; Replaced HS Counter,-1
2509,2016-08-02,H,H19,Cross Drill head breaking tools,Drill Head,St#2 XD head breaking drills; Check for wear,Replaced,20
2510,2016-08-02,H,H14,Collet failure,Collet,Broken ejector sleeve in work holding collet,Removed using airgun; Don't tell Marcel!,14
2511,2016-08-02,I,I3,Spindle not turning,Spindle,Side B spindle not turning- speed not reached,Referenced machine and cycle started,46
2512,2016-08-02,H,H32,Brush unit INOP,Brush Unit,Brush unit smoke,Replaced motor,9
2513,2016-08-02,T,T97,No power,Electrical,No power; Mach will not start or jog,Checked all electrical connections with no interruptions found; Machine starts,22
2514,2016-08-02,H,H24,Broken screw,Screw,Broken screw on bar loader push dog holder,Russ removed and replaced,44
2515,2016-08-02,Anca,Anca,NaN,Air System,Low air pressure reported; causes machine to stop,See 8/4 Anca,2
2516,2016-08-03,H,H8,Cross Drill position varies,Drill Head,St#8 Cross Drill head worn?; True position varying,Prepared a replacement cross drill head; Operator accepted guidance and aligned XD head instead.,20
2517,2016-08-03,Deco,Deco 3,Broken door latch,Door,Broken door latch RHE on main door,Door levers repaired,18
2518,2016-08-03,H,H40,Filter change requested,Filter,Request to replace filter on CNC due to bad ID finish,"Replaced filter;  Counter 16,478,125",24
2519,2016-08-03,Anca,Anca,Air leak ,Wheel,Air leak at loader or wheel changer (Ewag or Anca),Tightened loose fitting,54
2520,2016-08-03,,,Power outlet broken,Electrical,Power outlet by H28 broken,Repaired,22
2521,2016-08-03,H,H22,Brush unit stuck forward,Brush Unit,Brush unit stuck forward,Sensor unplugged on hydraulic piston return (Why ??),9
2522,2016-08-03,SC,SC8,Broken sensor,Wire,Broken sensor on lube tank float switch; wires exposed,,55
2523,2016-08-03,SC,SC11,Oil leak,Oil System,Oil leaking from electrical connection box on coolant pump,,39
2524,2016-08-04,H,H33,Accumulator check requested,Accumulator,Accumulator check requested,LP 10bar charged to 30bar / HP 20bar charged to 50bar,0
2525,2016-08-04,I,I5,Alarm 300507/ Axis ZS3 Drive 2 sync error,Axis,Alarm 300507 Axis ZS3 Drive 2 sync error of rotator position,Bad cable to drive replaced,3
2526,2016-08-04,H,H28,Hydraulic flange not completing cut,Hydraulic System,Hyd flange at St#7 not completing cut,Found DOC prox ON almost immediately when unit fires; Adjusted both #6 and #7 DOC prox's,29
2527,2016-08-04,H,H25,Broken screw,Screw,Stripped screw at tool clamp St#7,Removed and replaced,44
2528,2016-08-04,H,H7,Hydraulic Leak,Hydraulic System,Hyd leaks at valve below #7 / Lid leaks at loader,Valve seals replaced / Skirt added to splash cove at load position,29
2529,2016-08-04,SC,SC7,Hydraulic faults,Hydraulic System,Hyd Mains Fault,Replaced regulator valve with new (8/4) Replaced pump swapping with SC4,29
2530,2016-08-04,Deco,Deco 1,Air leak,Water Separator,Air leaking from water separator,,35
2531,2016-08-05,Sinico,Sinico,Belt broken,Belt,Chamfer unit belt failure,Belt replaced,7
2532,2016-08-05,H,H22,Bar not cutting off at 1/2 table,Bar/ Table,New bar not cutting off at 1/2 table,Replaced HS counter and Bar feed encoder; Tony needed for program adjustment,35
2533,2016-08-05,H,H34,Motor tripping breaker,Motor,St#3 motor tripping breaker,Blown fuse replaced,38
2534,2016-08-05,H,H22,Losing parts at inverter,NaN,Increase orifice dia.; Losing parts at inverter,Mfg orifices to .040 and .048; Installed .048,-1
2535,2016-08-05,Mitsu FT,Mitsu FT,Ignition start INOP,NaN,Ignition start INOP,Crown FT called for service (8/8) Installed Direction selector (F/R) but needs a starter now (8/15) New starter installed 8/18,-1
2536,2016-08-05,i,i2,Turret not locking,Turret,Turrte not locking; Side ??,Cleaned sensor!!,50
2537,2016-08-06,H,H30,Table index faults,Table,Table index O/T at 1/2 table; Turning off Hydraulics,Replaced Table solenoid and lucifer valve on Table valve,47
2538,2016-08-09,I,I18,Actuator bearings screaming,Actuator,Spindle #2 acctuator bearings screaming; Disabled at 1230,Actuator replaced,1
2539,2016-08-09,I,I5,ZS3 error in measuring circuit,NaN,ZS3 error in measuring circuit,Norm cleared alarm (8/9);  Jon replaced bad cable ZS3,-1
2540,2016-08-09,FPI,FPI,Broken Clip,Clip,Broken clips on gate,,35
2541,2016-08-09,FPI,FPI,Bracket slipping during unload,Basket,Bascket slipping during unload; Clutch?,Clutch brake replaced with new Boston Gear unit,35
2542,2016-08-09,H,H4,Vogel leak,Vogel,Vogel lube leak,Replaced firring on C/O,52
2543,2016-08-09,H,H40,Will not rotate,NaN,Stations #1;  #4 will not rotate,Repaced blown fuse FH3,-1
2544,2016-08-09,TK,TK2,Light INOP,Light,Light bulb NOK,Replaced lamp and starter,33
2545,2016-08-09,H,H3,Broken wire ,Wire,Broken wire on Drill detect (2nd side),No issue; Running w/o issue when checked,55
2546,2016-08-09,I,I17,Bar feed will not load bars in auto mode,Bar,Will not load bars in Auto,Bar loader flag stuck in front of proximity switch; Cant be more operator level than this!,4
2547,2016-08-09,C,C60,Ring 2 pressure switch INOP,Pressure System,Ring 2 pressure switch INOP,Ordered and replaced,35
2548,2016-08-09,C,C54,Realign oil delivery plumbing,Oil System,Realign oil delivery plumbing to match C60,,39
2549,2016-08-09,H,H5,Request for new filter,Oil System,Request to filter base cutting oil; Running SS and clogging lines,,39
2550,2016-08-09,C,C54,Ring 2 pressure guage INOP,Pressure System,Ring 2 pressure guage INOP,,35
2551,2016-08-10,RM,RM223,Airline ruptured,Air System,Ruptured airline,Replaced,2
2552,2016-08-10,I,I1,Collison alarms,NaN,Side A collison alarms,Jose cleared,-1
2553,2016-08-10,H,H23,Broken chain on feeder,Chain/ feeder,Broken chain on feeder,Repaired,35
2554,2016-08-10,H,H24,Brush unit noise,Brush Unit,St#11 Brushing unit noisy,Loose pulley cover,9
2555,2016-08-11,H,H30,Hydraulic Leak,Hydraulic System,Hyd leak at Bar stop pre load position,Rebuilt stop actuator and replaced prox / Steve A;  Fine tuned,29
2556,2016-08-11,I,I2,Belt broken,Belt,Broken belt on transport,Belt replaced;  Tony Lobo needed for electronics calibration,7
2557,2016-08-11,H,H8,Vert CNC not responding,NaN,ST#10 Vert CNC not responding,Repaired connection,-1
2558,2016-08-11,H,H22,Laser tool detection missing,Laser,Need laser tool detection at St#8,JPM prepared detector and brackets (8/16),35
2559,2016-08-11,H,H22,Coolant Pressure Low,Coolant System,Coolant pump impellor? Low coolant flow,Replaced impellor and housing; Impellor looked brand new!,16
2560,2016-08-11,A,A69,Broken screw,Screw,#6 Slide adjusting screw broken,Replaced screw and sanded high spot on slide roller arm (binding),44
2561,2016-08-12,H,H4,Vogel leak,Vogel,Vogel leak,Replaced fitting at C/O unit,52
2562,2016-08-12,H,H6,Blown Fuse,Fuse,Blown fuse in bus plug,Center leg 60A fuse replaced,26
2563,2016-08-12,H,H40,Station INOP,NaN,St# 1 thru St#4- inop,Replaced blown fuses again; Amped all motors but no diagnosis on short yet,-1
2564,2016-08-12,SC,SC9,Camshaft standstill,NaN,Camshaft standstill,Gary!!,-1
2565,2016-08-12,Jen Fab,Jen Fab,Door seal loose,Door,Door seal loose,Cleaned gasket and pocket area of dried glue and applied silicone to gasket seat,18
2566,2016-08-12,TK,TK3,Motor alarm,Motor,Servo alarm X axis / Overtravel W/O found 8/15 @ 0530,Unused offload system sending faulse signal to loader.,38
2567,2016-08-12,I,I20,Coolant Alarm,Coolant System,Coolant alarms,Reset all parameters in Knoll controller matching unit replaced in I18 recently,16
2568,2016-08-12,DPS AIM,DPS AIM,Broken screw,Screw,Broken screw on Vbowl feeder; Bracket ???,,44
2569,2016-08-12,Sinico,Sinico,Danfoss drive fault,Drive Fault,Danfoss drive faults,SamJett / Steve Andreozzi,21
2570,2016-08-12,SC,SC4,Hydraulic Leak,Hydraulic System,Hyd leak at Iemca pumps tank,,29
2571,2016-08-12,H,H10,Hydraulic Leak,Hydraulic System,Hydraulic Leak reported; One tank per day,,29
2572,2016-08-12,I,I19,Machine loading manually,NaN,Prox not being met for loading bracket down; Loading manually,Bar loading bracket loose not meeting prox.,-1
2573,2016-08-13,H,H40,Blown Fuse,Fuse,Fuse block FH3 blown fuses again,Replaced fuses,26
2574,2016-08-15,I,I6,Loader faults,Loader,Loading problem,Replaced rupyured airline,34
2575,2016-08-15,H,H40,Chip conveyor INOP,Chip Conveyor,Chip conveyor jammed over weekend; Base pulled on Sat,Bar ends jamming chain removed; Reinstalled,10
2576,2016-08-15,H,H5,Hydraulic Leak,Hydraulic System,Major Hydraulic leak at Bottom XD head,Replaced bottom XD head; Has 10mm stroke!,29
2577,2016-08-15,H,H22,Spindle contractor fault,Spindle,Spindle Contactor overload fault,Breaker reset but tripped again; Steve A replaced motor contactor;  SEE 8/16 H22,46
2578,2016-08-15,Ewag,Ewag,Error B,Axis,Excessive following error B axis,Replaced B axis NUM AC Controller,3
2579,2016-08-15,H,H38,No power,Electrical,No power,Replaced fuses in bus bar,22
2580,2016-08-15,I,I2,Clamp pressure will not taper off,Clamp,Clamp pressure will not taper off,Online when JC got there,12
2581,2016-08-15,H,H20,Pressure low,NaN,ST2 pressure low,Invert piston stuck; Cycled a few times to free piston and ran,-1
2582,2016-08-15,H,H7,Machine shutdown,Hydraulic System,Hydraulic issues keep shuting off machine,Monitored for 2 hours before ST2 pressure low fault; Replaced prox for ST2 low pressure switch,29
2583,2016-08-15,A,A78,Counter INOP,Counter,Counter INOP,Replaced end of bar recognition switch AB 802T,17
2584,2016-08-15,I,I1,Transport sensor cable broken,Cable,Transport sensor cable broken,Replaced cable,35
2585,2016-08-16,I,I2,Chip conveyor INOP,Chip Conveyor,Chip conveyor jam,Jam cleared,10
2586,2016-08-16,I,I17,Machine will not cycle,NaN,Machine will not cycle,Replaced Cycle Stop button,-1
2587,2016-08-16,40,40,Table not indexing,Table,Table will not index,Table indexing valve coil found bad and replaced,47
2588,2016-08-16,H,H22,Motor INOP,Motor,St#2 motor INOP,Replaced motor; Found plug on motor cord burned from arcing,38
2589,2016-08-16,Tsch,Tsch 2,Excessive vibration,NaN,Excessive vibration,Tuned motor,-1
2590,2016-08-16,H,H8,Cutting oil leaking,Oil System,Cutting oil leaking,Replaced O Ring on filter tank; Leaking into motor fan and floor; NO OPERATOR CAN SEE THIS?,39
2591,2016-08-16,H,H2,Drill detector INOP,Drill Detector,Drill detector shutting off machine,Stroke out of position again (3X),19
2592,2016-08-16,H,H2,Drill detector INOP,Drill Detector,Drill detector shutting off machine,Adjusted stroke position of sensor again!,19
2593,2016-08-16,,,Lifegate INOP,Lifting,Liftgate INOP,Broken wire repaired,35
2594,2016-08-16,RM,RM223,NaN,Wheel,Bad Reg wheel piston; Bad jumps,,54
2595,2016-08-17,H,H24,Accumulator check requested,Accumulator,Accumulator check requested,Accumulator charged and tagged,0
2596,2016-08-17,H,H20,Accumulator dropping,Accumulator,Accumulator dropping; needs charge,Accumulator charged and tagged,0
2597,2016-08-17,Anca,Anca,Filter change requested,Filter,Transor filter bag need replacing,Replaced,24
2598,2016-08-17,H,H20,V Bowl Down,NaN,V Bowl Down,Replaced fuse,-1
2599,2016-08-17,Sinico,Sinico,Clamping not holding,Clamp,Clamping not secure at end of tube,Leaking hyraulic fitting repaired,12
2600,2016-08-17,H,H22,Brush unit stuck forward,Brush Unit,Brushing unit stays forward; ?? There are two units on machine!!,"Reset spring, replaced pulley and belt. Adjusted brake as it was not stopping motor prior to reversing (Marcel showed Anthony proper brake adjustment)",9
2601,2016-08-17,H,H32,Table index faults,Table,Table Index O/T faults,Adjusted Table Valve,47
2602,2016-08-18,RM,RM 221,Regulating wheel not spinning,Wheel,Regulating wheel not spinning,Belt replaced,54
2603,2016-08-18,Sinico,Sinico,Loader faults,Loader,Loader faults at every bar load; Tubes out of position,Replaced a leaking hydraulic hose but did not resolve issue (8/19);  Jon Cousineau replaced switch 100S08 and adjusted sensory position due to wear in clamping jaw sets.,34
2604,2016-08-18,H,H3,Request for replacement wire,Wire,Request for replacing drill detector wire; No reason why,Replaced,55
2605,2016-08-18,Pre Setter,Pre Setter,Light on pre-setter,Light,Light on pre-setter,"""Turned on switch""",33
2606,2016-08-19,I,I17,Main Drive Alarm ,NaN,Contactor K10 & K11 / Main Drive Alarms,"Cleared fault, put Iemca in Auto, and filled MS32 hydraulics",-1
2607,2016-08-19,H,H37,Hydraulic gauge wrong,HP Pump,Replace gauge on HP Pump /Actual is gauge on filter tank,New gauge installed,28
2608,2016-08-19,A,A78,Request for new oil pump,Oil System,Request for a new oil pump,,39
2609,2016-08-19,H,H26,Bar change issue,Bar,Bar change issue (??????????),Replaced two pusher dogs and one pusher dog holder,4
2610,2016-08-19,H,H15,Broken screw,Screw,Spindle #4 bleeder screw stripped,Replaced with new screw,44
2611,2016-08-19,H,H1,Bearings check,Bearings,Replace bearings at St#12 spindle,20/80 Spindle rebuilt,6
2612,2016-08-19,H,H20,Not firing,NaN,Units won't fire; ST2 alarm,Adjusted ST2 proximity sensor / Replaced St#10 valve,-1
2613,2016-08-19,H,H32,Table index faults,Table,"Table Index issues; O/T faults, 1/2 T Drift,",See 10/5,47
2614,2016-08-22,Deco,Deco 3,Y1 Axis has bad connection with encoder cable,Axis,Y1 Axis has a bad connection with encoder cable and motor,Norm cleared alarm / Requesting a new cable connection between Encoder and Moter at Y1 axis / Parts ordered (8/24),3
2615,2016-08-22,Deco,Deco 3,Axis disconnect alarm,Axis,Axis disconnect alarm,Norm cleared alarm / Requesting a new cable connection between Encoder and Moter at Y1 axis,3
2616,2016-08-22,Washer,Washer,Conveyor jamming,Conveyor,Conveyor jamming,Removed sections to tension belt,15
2617,2016-08-22,Sinico,Sinico,Machine fault,NaN,Side #2 chamfer unit belt torn apart,RHE chamfer drive pulley replaced / Machine still faulting at every load,-1
2618,2016-08-22,H,H40,Spindle contractor fault,Spindle,Spindle Contactor Fault; St#9,Reset breaker and increased contactor trip to 4.5A; Motor rating is 4.0A,46
2619,2016-08-22,I,I4,Motor alarm,Motor,Motor too hot alarm (8/20),Repaired collision monitor cable and airline,38
2620,2016-08-22,H,H14,Coolant Leak,Coolant System,Massive coolant leak,Ruptured HP coolant hose replaced,16
2621,2016-08-22,Tsch,Tsch 1,Filtermist not running,Filtermist,Filtermist is not running,Replaced heaters and shorted wiring,25
2622,2016-08-22,H,H33,Laser INOP,Laser,Laser TD INOP,Replaced laser light cable,35
2623,2016-08-22,T,T98,Feed tubes overheated,Feed System,Feed tubes getting hot; Lubrication?,Removed lubricating pump and distribution manifold for cleaning (8/22) DK repaired 2nd pump. Returned to Production (8/24),23
2624,2016-08-22,H,H10,Machine not running in auto,NaN,Machine will not run in Auto,Cycled machine with Gio; Running in Auto,-1
2625,2016-08-22,H,H1,Power pack leak,Power Pack,Leaking power pack,Cleaned PP and floor area; No leak found,42
2626,2016-08-22,H,H24,Vogel leak,Vogel,Leaking Vogel lube tank,No leak found; Russ reporting the tank was overfilled on Friday and he thopught there was a leak,52
2627,2016-08-22,EDM,EDM 1,Threading unit not threading,Threading Unit,Self threader will not thread wire,No Issue with Self threading; Loose fitting on valve #7 corrected,48
2628,2016-08-22,I,I3,Gripper not picking up parts,Gripper,Gripper not working; Broken cables,Replaced both gripper sensor cables,27
2629,2016-08-22,I,I19,Chip conveyor INOP,Chip Conveyor,Broken prox cable for chip conveyor clutch,Removed unused switch cable,10
2630,2016-08-22,H,H22,Brush unit stuck forward,Brush Unit,Brushing unit will not move,Unit jammed forward,9
2631,2016-08-22,TK,TK2,Piston loose,NaN,Piston loose; need to be robot adj,It was reported that Dylan Forting corrected the issiue,-1
2632,2016-08-22,I,I2,Chuck cylinder alarms,NaN,Machine is up and down; Chuck cylinder alarms,,-1
2633,2016-08-22,SC,SC11,Hydraulic faults,Hydraulic System,Hydraulic faults,,29
2634,2016-08-23,H,H40,Blown Fuse,Fuse,Fuse block FH3 blown fuses again,Replaced fuses and relocated Plug in #4 to #6,26
2635,2016-08-23,H,H8,Swap mill head,Milling Unit,Swap mill head (worn arbor) St# 14,Swapped with spare; Unit removed to be rebuilt and inventoried,35
2636,2016-08-23,H,H38,Worn rack on C/O unit,NaN,Worn rack on C/O unit,Unit swapped with rebuilt shelf unit; Marcel/JPM; Also installed chip guard between #6 & #7,-1
2637,2016-08-23,TK,TK3,Pump pressure range large,NaN,Large range on pump pressure,Identified issue at HP pump; Cleaned strainer and check valve. Tightened all fitings,-1
2638,2016-08-23,Mitsu FT,Mitsu FT,Tires requested,NaN,Safety; Needs tires,Crellen called (8/23) Fork Truck leased (8/24);  New tires installed 9/8,-1
2639,2016-08-23,I,I17,Bar clamp alarm,Bar,Bar clamp alarms,Norm found the Facing Travel flag sticking and repaired,4
2640,2016-08-24,TK,TK1,Chip conveyor INOP,Chip Conveyor,Chip conveyor INOP,Unjammed,10
2641,2016-08-24,A,A77,Machine will not stop to load,NaN,Machine will not stop to load,Replaced limit switch; I moved the connection that latches 2CR to a previously unused set of contacts on 3CR,-1
2642,2016-08-24,H,H29,Bar loader stops cutting part,Bar,Bar loader stops after cutting part; Will not go into Auto,Replaced I0035; Saw extend prox switch,4
2643,2016-08-24,A,A78,Feeding roller broken,Feed System,Feeding roller broken,"Removed broken roll pin and replaced pin, roll, and guide ring",23
2644,2016-08-24,Shipping,Shipping,Pallet Scale INOP,Pallet Scale,Pallet Scale INIOP,Worcester scale replaced display due to bad connectivity,35
2645,2016-08-24,H,H8,Broken screw,Screw,Stripped screw in (plate ?),,44
2646,2016-08-25,H,H29,Accumulator dropping,Accumulator,Accumulator check requested gauge dropping more that 15bar,Replaced with charged accumulator,0
2647,2016-08-25,H,H14,Accumulator check requested,Accumulator,Accumulator check requested,Replaced accumulator and pressure gauge,0
2648,2016-08-25,SC,SC2,Light INOP,Light,(???????) light not working,Light stack; Bad bulb connection repaired,33
2649,2016-08-25,H,H14,Oil leak,Oil System,Oil leak at base,Ruptured HP coolant hose replaced,39
2650,2016-08-25,H,H12,Cross drill head bearings suspect,Bearings,Cross drill head bearings suspect,Replaced cross drill head,6
2651,2016-08-25,H,H16,Torn connection to smog hog,Smog Hog,Smog Hog hose torn,Replaced,45
2652,2016-08-25,H,H29,Chip conveyor INOP,Chip Conveyor,Chip conveyor clutch slipping,Discs good; Adjusted and functioning properly,10
2653,2016-08-25,H,H39,Bar feed pressure low/ Accumulator reading zero,Accumulator/ Bar,Bar feed pressure low / Accumulator guage reading zero,Accumulator reading zero-not in use / Bar feed pressure OK,35
2654,2016-08-25,H,H30,Table index faults,Table,Table index O/T faults,Tony plugged in and together with Marcel found varying table indexing speed. Possible table indexing valve issue. Adjusted read delay after indexing from 2/10 sec to 3/10 sec to prevent faulting. Will need to review for possible table piston leak,47
2655,2016-08-25,H,H37,Safety Paint required ,Paint,Safety Paint required on steps,,40
2656,2016-08-25,H,H24,Pendant lights INOP,Pendant,Pendant lights INOP,Repaired wiring,41
2657,2016-08-25,RM,RM224,Excessive vibration,NaN,Excessive vibration/grinding noise from regulating,Repaired 9/13,-1
2658,2016-08-26,H,H22,Saw not completing cycle,Accumulator/ Saw,Accumulator check requested; Saw not completing cycle,Accumulator removed and charged,35
2659,2016-08-26,H,H14,Accumulator check requested,Accumulator,Pressure gauge at accumulator reading 80bar; drop to 60bar,Adjusted presure to 60bar,0
2660,2016-08-26,H,H8,Vertical mill head INOP,Vertical Mill,St#6 vertical mill INOP; Broken gear,Repalced milling head with spare unit,35
2661,2016-08-26,H,H10,Spindle move for setup,Spindle,Spindle swap for setup,Completed,46
2662,2016-08-26,SC,SC1,Leak,NaN,Leaks,Reviewed with Steve and Angel; Machine is overfilled,-1
2663,2016-08-26,H,H29,Brush unit stuck forward,Brush Unit,Brush unit stuck forward,,9
2664,2016-08-29,Anca,Anca,Filter change requested,Filter,Transor canister filter elements need replacing,Task completed,24
2665,2016-08-29,Anca,Anca,Mist collector requires cleaning,Mist Collector,Mist collector requires cleaning,Serviced,37
2666,2016-08-30,TK,TK2,Alarm check interlock,NaN,Check interlock not ready; Alarm,Corrected,-1
2667,2016-08-30,I,I3,Swivel gates not releasing parts,NaN,Swivel gates not releasing part to load,Repaired,-1
2668,2016-08-30,SC,SC3,Cycle low,NaN,Cycle set at 6.5 but actual reported at 9.4,,-1
2669,2016-09-01,T,T98,Spindle spool jammed,Spindle,Spindle #2 spool jammed,Honed spool and machined spindle parts,46
2670,2016-09-02,I,I3,Chip scraper falling off,Chip Scraper,Chip scraper falling off,Officially repaired,35
2671,2016-09-06,Jen Fab,Jen Fab,Clutch INOP,Clutch,Clutch failure; Discs broken,Replaced discs and guide bushing; Jenfab tech onsite 9/9,13
2672,2016-09-06,A,A69,Damaged stock tubes,NaN,Damaged stock tubes (x3),New Hush Tubes ordered 9/8; Installed 9/27 x3,-1
2673,2016-09-06,RM,RM223,Hydraulic Leak,Hydraulic System,Hydraulics leaking from dressing unit,,29
