2513,HS2 spindle seized; Running 5 spindles. Actuator replacement completed; On 6 spindles,,,,
2514,Low air pressure reported; causes machine to stop. See 8/4 Anca,,,,
2515,No power; Mach will not start or jog. Checked all electrical connections with no interruptions found; Machine starts,,,,
2516,Broken screw on bar loader push dog holder. Russ removed and replaced,"screw, bar_loader, push_dog_holder",broken,"remove, replace",screw
2517,Brush unit stuck forward. Sensor unplugged on hydraulic piston return (Why ??),"brush_unit, brush, unit, sensor","stuck_forward, unplugged",plug,sensor
2518,Broken sensor on lube tank float switch; wires exposed. Parts finally arrived (11/14); Replaced by Alex,,,,
2519,St#8 Cross Drill head worn?; True position varying. Prepared a replacement cross drill head; Operator accepted guidance and aligned XD head instead.,"st_8, cross_drill_head, drill",worn,align,drill_head
2520,"Request to replace filter on CNC due to bad ID finish. Replaced filter;  Counter 16,478,125",,,,
2521,Broken door latch RHE on main door. Door levers repaired,,,,
2522,Power outlet by H28 broken. Repaired,,,repair,
2523,Air leak at loader or wheel changer (Ewag or Anca). Tightened loose fitting,,,,
2524,Oil leaking from electrical connection box on coolant pump. ,,,no_action_taken,
2525,Accumulator check requested. LP 10bar charged to 30bar / HP 20bar charged to 50bar,accumulator,"check, low",charge,"accumulator, low_pressure, high_pressure"
2526,Stripped screw at tool clamp St#7. Removed and replaced,,,"remove, replace",
2527,Hyd flange at St#7 not completing cut. Found DOC prox ON almost immediately when unit fires; Adjusted both #6 and #7 DOC prox's,,,,
2528,Alarm 300507 Axis ZS3 Drive 2 sync error of rotator position. Bad cable to drive replaced,,,,
2529,Hyd leaks at valve below #7 / Lid leaks at loader. Valve seals replaced / Skirt added to splash cove at load position,,,,
2530,Hyd Mains Fault. Replaced regulator valve with new (8/4) Replaced pump swapping with SC4,,,,
2531,Air leaking from water separator. ,,,no_action_taken,
2532,St#3 motor tripping breaker. Blown fuse replaced,,,replace,fuse
2533,New bar not cutting off at 1/2 table. Replaced HS counter and Bar feed encoder; Tony needed for program adjustment,bar,will_not_cut,"replace, adjust","high_speed_counter, program"
2534,Increase orifice dia.; Losing parts at inverter. Mfg orifices to .040 and .048; Installed .048,orifice,increase,increase,orifice
2535,Chamfer unit belt failure. Belt replaced,,,replace,belt
2536,Turrte not locking; Side ??. Cleaned sensor!!,,,,
2537,Ignition start INOP. Crown FT called for service (8/8) Installed Direction selector (F/R) but needs a starter now (8/15) New starter installed 8/18,,,,
2538,Table index O/T at 1/2 table; Turning off Hydraulics. Replaced Table solenoid and lucifer valve on Table valve,"table_index, half_table",o/t_fault,replace,"table_solenoid, lucifer_valve, table_valve"
2539,Broken wire on Drill detect (2nd side). No issue; Running w/o issue when checked,,,,
2540,Stations #1;  #4 will not rotate. Repaced blown fuse FH3,,,,
2541,Vogel lube leak. Replaced firring on C/O,,,,
2542,Spindle #2 acctuator bearings screaming; Disabled at 1230. Actuator replaced,"spindle_2, actuator, bearing",noise,replace,actuator
2543,Will not load bars in Auto. Bar loader flag stuck in front of proximity switch; Cant be more operator level than this!,"bar, operator, bar_loader_flag, proximity_switch","will_not_load, auto, error, stuck",train,operator
2544,ZS3 error in measuring circuit. Norm cleared alarm (8/9);  Jon replaced bad cable ZS3,,,,
2545,Bascket slipping during unload; Clutch?. Clutch brake replaced with new Boston Gear unit,,,,
2546,Light bulb NOK. Replaced lamp and starter,,,,
2547,Ring 2 pressure switch INOP. Ordered and replaced,,,,
2548,Request to filter base cutting oil; Running SS and clogging lines. ,,,no_action_taken,
2549,Broken clips on gate. ,,,no_action_taken,
2550,Ring 2 pressure guage INOP. ,,,no_action_taken,
2551,Realign oil delivery plumbing to match C60. ,,,no_action_taken,
2552,St#11 Brushing unit noisy. Loose pulley cover,"brush_unit, st_11, noise, pulley_cover, pulley",loose,no_action_taken,
2553,Side A collison alarms. Jose cleared,,,,
2554,Ruptured airline. Replaced,,,replace,
2555,Broken chain on feeder. Repaired,,,repair,
2556,Coolant pump impellor? Low coolant flow. Replaced impellor and housing; Impellor looked brand new!,,,,
2557,Broken belt on transport. Belt replaced;  Tony Lobo needed for electronics calibration,,,,
2558,ST#10 Vert CNC not responding. Repaired connection,,,,
2559,Hyd leak at Bar stop pre load position. Rebuilt stop actuator and replaced prox / Steve A;  Fine tuned,hydraulic,leak,"rebuild, replace, adjust","stop_actuator, proximity_sensor"
2560,#6 Slide adjusting screw broken. Replaced screw and sanded high spot on slide roller arm (binding),,,,
2561,Need laser tool detection at St#8. JPM prepared detector and brackets (8/16),,,,
2562,St# 1 thru St#4- inop. Replaced blown fuses again; Amped all motors but no diagnosis on short yet,,,,
2563,Servo alarm X axis / Overtravel W/O found 8/15 @ 0530. Unused offload system sending faulse signal to loader.,,,,
2564,Blown fuse in bus plug. Center leg 60A fuse replaced,,,,
2565,Door seal loose. Cleaned gasket and pocket area of dried glue and applied silicone to gasket seat,,,,
2566,Vogel leak. Replaced fitting at C/O unit,,,,
2567,Coolant alarms. Reset all parameters in Knoll controller matching unit replaced in I18 recently,,,,
2568,Prox not being met for loading bracket down; Loading manually. Bar loading bracket loose not meeting prox.,"bar_load_bracket, proximity_sensor","will_not_load, auto, loose",,
2569,Broken screw on Vbowl feeder; Bracket ???. ,,,no_action_taken,
2570,Danfoss drive faults. SamJett / Steve Andreozzi,,,,
2571,Camshaft standstill. Gary!!,,,,
2572,Hydraulic Leak reported; One tank per day. ,,,no_action_taken,
2573,Hyd leak at Iemca pumps tank. ,,,no_action_taken,
2574,Fuse block FH3 blown fuses again. Replaced fuses,,,,
2575,Chip conveyor jammed over weekend; Base pulled on Sat. Bar ends jamming chain removed; Reinstalled,"chip_conveyor, bar_end",jam,"remove, reinstall",bar_end
2576,Hydraulic issues keep shuting off machine. Monitored for 2 hours before ST2 pressure low fault; Replaced prox for ST2 low pressure switch,,,,
2577,Excessive following error B axis. Replaced B axis NUM AC Controller,,,,
2578,Transport sensor cable broken. Replaced cable,,,replace,cable
2579,Major Hydraulic leak at Bottom XD head. Replaced bottom XD head; Has 10mm stroke!,,,,
2580,No power. Replaced fuses in bus bar,,no_power,replace,"fuse, bus"
2581,ST2 pressure low. Invert piston stuck; Cycled a few times to free piston and ran,,,,
2582,Spindle Contactor overload fault. Breaker reset but tripped again; Steve A replaced motor contactor;  SEE 8/16 H22,,,,
2583,Clamp pressure will not taper off. Online when JC got there,,,,
2584,Loading problem. Replaced rupyured airline,,,,
2585,Counter INOP. Replaced end of bar recognition switch AB 802T,counter,inoperable,replace,"bar_recongnition_switch, switch, ab802t"
2586,Cutting oil leaking. Replaced O Ring on filter tank; Leaking into motor fan and floor; NO OPERATOR CAN SEE THIS?,,,,
2587,St#2 motor INOP. Replaced motor; Found plug on motor cord burned from arcing,,,,
2588,Machine will not cycle. Replaced Cycle Stop button,,,,
2589,Excessive vibration. Tuned motor,,,,
2590,Drill detector shutting off machine. Adjusted stroke position of sensor again!,,,,
2591,Drill detector shutting off machine. Stroke out of position again (3X),,,,
2592,Table will not index. Table indexing valve coil found bad and replaced,"table, table_index, valve_coil","will_not_index, broken",replace,"table_index, valve_coil"
2593,Chip conveyor jam. Jam cleared,"chip_conveyor, conveyor",jam,clear,jam
2594,Liftgate INOP. Broken wire repaired,,,,
2595,Bad Reg wheel piston; Bad jumps. ,,,no_action_taken,
2596,"Brushing unit stays forward; ?? There are two units on machine!!. Reset spring, replaced pulley and belt. Adjusted brake as it was not stopping motor prior to reversing (Marcel showed Anthony proper brake adjustment)","brush_unit, brake","stuck_forward, out_of_adjustment","reset, replace, adjust","spring, pulley, belt, brake"
2597,Clamping not secure at end of tube. Leaking hyraulic fitting repaired,,,,
2598,Accumulator dropping; needs charge. Accumulator charged and tagged,accumulator,low,"charge, tag",accumulator
2599,Accumulator check requested. Accumulator charged and tagged,accumulator,check ,"charge, tag",accumulator
2600,Transor filter bag need replacing. Replaced,,,replace,
2601,Table Index O/T faults. Adjusted Table Valve,"table_index, table","fault, o/t_fault",adjust,table_valve
2602,V Bowl Down. Replaced fuse,,,replace,fuse
2603,Loader faults at every bar load; Tubes out of position. Replaced a leaking hydraulic hose but did not resolve issue (8/19);  Jon Cousineau replaced switch 100S08 and adjusted sensory position due to wear in clamping jaw sets.,"bar_loader, tube, hydraulic, hose, clamp_jaw","fault, out_of_adjustment, location, leak, worn","replace, adjust","hydraulic, hose, switch, sensor_position"
2604,Request for replacing drill detector wire; No reason why. Replaced,,,replace,
2605,Regulating wheel not spinning. Belt replaced,,,replace,belt
2606,"Light on pre-setter. ""Turned on switch""",,,,
2607,Spindle #4 bleeder screw stripped. Replaced with new screw,,,,
2608,Replace gauge on HP Pump /Actual is gauge on filter tank. New gauge installed,,,,
2609,Bar change issue (??????????). Replaced two pusher dogs and one pusher dog holder,"bar_change, bar",fault,replace,"pusher_dog, pusher_dog_holder"
2610,Units won't fire; ST2 alarm. Adjusted ST2 proximity sensor / Replaced St#10 valve,,,,
2611,Replace bearings at St#12 spindle. 20/80 Spindle rebuilt,,,,
2612,"Contactor K10 & K11 / Main Drive Alarms. Cleared fault, put Iemca in Auto, and filled MS32 hydraulics",,,,
2613,Request for a new oil pump. ,,,no_action_taken,
2614,"Table Index issues; O/T faults, 1/2 T Drift,. See 10/5","table_index, half_table","o/t_fault, fault, drift",other_date,
2615,Massive coolant leak. Ruptured HP coolant hose replaced,,,replace,"coolant_hose, HP_coolant_hose, coolant, hose"
2616,Leaking power pack. Cleaned PP and floor area; No leak found,,,,
2617,Leaking Vogel lube tank. No leak found; Russ reporting the tank was overfilled on Friday and he thopught there was a leak,,,,
2618,Side #2 chamfer unit belt torn apart. RHE chamfer drive pulley replaced / Machine still faulting at every load,,,,
2619,Self threader will not thread wire. No Issue with Self threading; Loose fitting on valve #7 corrected,,,,
2620,Spindle Contactor Fault; St#9. Reset breaker and increased contactor trip to 4.5A; Motor rating is 4.0A,,,,
2621,Conveyor jamming. Removed sections to tension belt,conveyor,jam,"remove, tension",belt
2622,Machine will not run in Auto. Cycled machine with Gio; Running in Auto,machine,will_not_run_in_auto,,
2623,Laser TD INOP. Replaced laser light cable,,,,
2624,Brushing unit will not move. Unit jammed forward,brush_unit,"will_not_move, jam",no_action_taken,
2625,Motor too hot alarm (8/20). Repaired collision monitor cable and airline,,,,
2626,Gripper not working; Broken cables. Replaced both gripper sensor cables,,,,
2627,Broken prox cable for chip conveyor clutch. Removed unused switch cable,"proximity_cable, chip_conveyor, conveyor, clutch",broken,remove,switch_cable
2628,Feed tubes getting hot; Lubrication?. Removed lubricating pump and distribution manifold for cleaning (8/22) DK repaired 2nd pump. Returned to Production (8/24),,,,
2629,Filtermist is not running. Replaced heaters and shorted wiring,,,,
2630,Piston loose; need to be robot adj. It was reported that Dylan Forting corrected the issiue,,,,
2631,Machine is up and down; Chuck cylinder alarms. ,,,no_action_taken,
2632,Hydraulic faults. ,hydraulic,fault,no_action_taken,
2633,Axis disconnect alarm. Norm cleared alarm / Requesting a new cable connection between Encoder and Moter at Y1 axis,,,,
2634,Y1 Axis has a bad connection with encoder cable and motor. Norm cleared alarm / Requesting a new cable connection between Encoder and Moter at Y1 axis / Parts ordered (8/24),,,,
2635,Worn rack on C/O unit. Unit swapped with rebuilt shelf unit; Marcel/JPM; Also installed chip guard between #6 & #7,,,,
2636,Swap mill head (worn arbor) St# 14. Swapped with spare; Unit removed to be rebuilt and inventoried,,,,
2637,Fuse block FH3 blown fuses again. Replaced fuses and relocated Plug in #4 to #6,,,,
2638,Large range on pump pressure. Identified issue at HP pump; Cleaned strainer and check valve. Tightened all fitings,,,,
2639,Safety; Needs tires. Crellen called (8/23) Fork Truck leased (8/24);  New tires installed 9/8,,,,
2640,Bar clamp alarms. Norm found the Facing Travel flag sticking and repaired,"bar_clamp, bar, facing_travel_flag","alarm, stuck",repair,facing_travel_flag
2641,Bar loader stops after cutting part; Will not go into Auto. Replaced I0035; Saw extend prox switch,bar_loader,will_not_auto,replace ,"saw, proximity_switch, switch"
2642,Stripped screw in (plate ?). ,,,no_action_taken,
2643,Chip conveyor INOP. Unjammed,"chip_conveyor, conveyor",inoperable,clear,jam
2644,"Feeding roller broken. Removed broken roll pin and replaced pin, roll, and guide ring",,,,
2645,Machine will not stop to load. Replaced limit switch; I moved the connection that latches 2CR to a previously unused set of contacts on 3CR,,,,
2646,Pallet Scale INIOP. Worcester scale replaced display due to bad connectivity,,,,
2647,Chip conveyor clutch slipping. Discs good; Adjusted and functioning properly,"chip_conveyor, conveyor, clutch",slip,adjust,clutch
2648,Smog Hog hose torn. Replaced,,,replace,
2649,Oil leak at base. Ruptured HP coolant hose replaced,,,replace,"coolant_hose, HP_coolant_hose, coolant, hose"
2650,Excessive vibration/grinding noise from regulating. Repaired 9/13,,,,
2651,Bar feed pressure low / Accumulator guage reading zero. Accumulator reading zero-not in use / Bar feed pressure OK,"bar_feed, pressure, accumulator","low, zero",no_problem_detected,"bar_feed, pressure"
2652,Accumulator check requested. Replaced accumulator and pressure gauge,accumulator,check ,replace,"accumulator, pressure, gauge"
2653,Pendant lights INOP. Repaired wiring,,,,
2654,Accumulator check requested gauge dropping more that 15bar. Replaced with charged accumulator,accumulator,low,replace,accumulator
2655,Cross drill head bearings suspect. Replaced cross drill head,,,,
2656,Table index O/T faults. Tony plugged in and together with Marcel found varying table indexing speed. Possible table indexing valve issue. Adjusted read delay after indexing from 2/10 sec to 3/10 sec to prevent faulting. Will need to review for possible table piston leak,"table_index, table","fault, o/t_fault",adjust,read_delay
2657,(???????) light not working. Light stack; Bad bulb connection repaired,,,,
2658,Safety Paint required on steps. ,,,no_action_taken,
2659,Spindle swap for setup. Completed,,,complete,
2660,Accumulator check requested; Saw not completing cycle. Accumulator removed and charged,"accumulator, saw","check, will_not_cycle","remove, charge",accumulator
2661,Pressure gauge at accumulator reading 80bar; drop to 60bar. Adjusted presure to 60bar,"accumulator, high_pressure",high,bled,"pressure, accumulator, high_pressure"
2662,St#6 vertical mill INOP; Broken gear. Repalced milling head with spare unit,,,,
2663,Leaks. Reviewed with Steve and Angel Machine is overfilled,,,,
2664,Brush unit stuck forward. ,"brush_unit, brush, unit",stuck_forward,no_action_taken,
2665,Mist collector requires cleaning. Serviced,,,,
2666,Transor canister filter elements need replacing. Task completed,,,,
2667,Swivel gates not releasing part to load. Repaired,,,repair,
2668,Check interlock not ready; Alarm. Corrected,,,correct,
2669,Cycle set at 6.5 but actual reported at 9.4. ,,,no_action_taken,
2670,Spindle #2 spool jammed. Honed spool and machined spindle parts,,,,
2671,Chip scraper falling off. Officially repaired,,,,
2672,Damaged stock tubes (x3). New Hush Tubes ordered 9/8; Installed 9/27 x3,,,,
2673,Clutch failure; Discs broken. Replaced discs and guide bushing; Jenfab tech onsite 9/9,,,,
2674,Hydraulics leaking from dressing unit. ,,,no_action_taken,
2675,Wheel change arm INOP. Repaired,,,repair,
2676,Saw head does not fully rest allowing only smaller dia blades to be used. Replaced cut off unit with shelf rebuilt unit,"saw_head, saw",will_not_return,swap,cut_off_unit
2677,Bar loader not loading. Replaced check valve on clamp unit,bar_loader,will_not_load,replace,"check_valve, valve, clamp"
2678,Using smaller dia C/O blades; Saw unit to be replaced. Cut off unit swapped with shelf unit,saw_blade,incorrect,swap,cut_off_unit
2679,Base cleaning requested. Completed,base,clean,complete,base
2680,Broken feeder chain. Repaired,"feeder, chain",broken,repair,"feeder, chain"
2681,Sensor cable on brushing unit NOK. Replaced cable,"sensor_cable, brush_unit",broken,replace,cable
2682,Right shaft very loose ( ??????????????????????). HS Change shaft;  New shaft and bearings installed. Spacer added due to wear and age of the machine,,,,
2683,Pendant blank; Fuse?. Replaced fuse and replaced coil connector on loading valve solenoid,,,,
2684,Base leak at exhaust hood. Operator reporting no leak when reviewed,,,,
2685,Very high Z axis following error. Adjusted offset and following error settings to compensate,,,,
2686,Coolant pressure is low. Replaced check valve at HP pump,,,,
2687,Vogel lube leak. Replaced leaking leaking pressure gauge uppon arrival,,,,
2688,Oil chiller faulting when too hot. Removed chiller for coil cleaning and review and replaced controller / OSM in to charge compressor,,,,
2689,HP coolant flow at 200 psi; should be 400psi. Attempted to adjust air pressure but unable to increase above 300psi (9/15); COAX valve received and installed 10/25,,,,
2690,Gripper sensor INOP. Replaced gripper sensor cable,,,,
2691,Step on C/O face end. Checked for axis play in Sub Spindle and found .003 in SS Z axis (9/9) New ball screw installed on 9/12 but issue when referencing axis / Adam Yuschak guided Jon through referencing and limit setting procedure,,,,
2692,Accumulator check requested. Found acceptable at 34bar; reduced to 30bar (standard),accumulator,"check, high",bled,"pressure, accumulator, low_pressure"
2693,Hyd leak from dressing unit. ,,,no_action_taken,
2694,Broken feeder chain. Chain not broken but had fallen off; Reset by Russ!,"feeder, chain",broken,,
2695,Track #2 broken. No issue,,,,
2696,Stops mid cycle / Spindle speed not reached / Starts when placed in Auto. Never seen again,,,,
2697,Bad Channel tracks at #3 and #5; Loading manually. No issue,,,,
2698,Oil leak from (??) St#3 valve is slowing by itself. ,,,no_action_taken,
2699,St#12 Loud bearing noise. Replaced spindle drive assembly and seals,,,,
2700,Air leak at rear of machine. Installed temp union on air line; ordering newe air line,,,,
2701,St#5 broken screws in brush unit / broken prox cable. Repaired,"st_5, screw, proximity_cable, brush_unit",broken,repair,"screw, proximity_cable"
2702,St#3 vertical won't home. Repaired,,,repair,
2703,Hydraulic leak. Replaced O Rings at table manifold and Inverter return lines #2 and #5.,hydraulic,leak,replace,"o_ring, table_manifold"
2704,Check bearings at St#12. Rebuilt with new bearings and seals,,,,
2705,Coolant pump leak. Mechanical seal worn (9/12) Pump ordered (9/13) Pump delivered 9/19 installed 9/20,,,,
2706,Grinding noise from Reg wheel spndle. Rebuilt with new bearings and seals; Installed 9/13,,,,
2707,Hydraulic leak turret 2. Replaced hydraulic hose,,,,
2708,Dropping parts / table indexing slowly. Ruptured internal hose in PP; J Cousineau picking up new hose at Handelman (9/13) Installed 9/14 but damaged heat exchanger in process; Hose mfg to bypass HE until new part is obtained,"table_index, hose, pp","drop_part, slow, out_of_adjustment, timing, broken",install,hose
2709,Hyd leak St#2 valve. Replaced leaking O Ring,,,,
2710,Bearings check requested at ST#5V. Spindle bearings OK; Milling attachment bearings worn; Unit rebuilt,,,,
2711,"Check bearings at St#10. Bearings, seals, drive bushing replaced; Unfortunetely, this did not cure the R/O condition",,,,
2712,Oil chilling system spilling behind I5. Air is system!; Letting it bleed out,,,,
2713,Power pack pump is screaming. H18 was down because the operators believed the pump was making a high pitched sound. Steve and I started the pump and found it to be the oil pipe resonating and not the pump. Changed the filter and it went away. Leng started warming up for 3rdshift.,,,,
2714,St#12 making loud noise. ,,,no_action_taken,
2715,Spindle #1 actuator whining. ,,,no_action_taken,
2716,Hyd leak from behind collet #6. Repaired,,,repair,
2717,Vogel lube faults. Wire detached in electrical cabinet,vogel_lube,fault,,
2718,St#5V retaining bolts broken in retainer. Removed and replaced all but two; Too difficult to remove without damaging plate,,,,
2719,Hyd leak at St#2 / Accumulator check. Valve repaired / Accumulator bladder replaced,"hydraulic, st_2, accumulator",leak,"repair, replace","valve, accumulator, bladder"
2720,Motor not spinning when turned on; Electrical. Replaced bad spindle motor,,,,
2721,Vacuum pump INOP. Replaced with new pump. Pump runs and draws 28 in HG vacuum,,,,
2722,CNC filter replaced NNZX3. Issued to Dave,,,,
2723,Broken cabinet fan. Remounted fan; Running,,,,
2724,Broken cabinet fan. Replaced INOP cooling fan; Running,,,,
2725,St#6 Top XD not firing; Valve not firing. Russ reporting he believes an operator turned off the valve,,,,
2726,Check bearings at St#8. 9/14; told not to worry about it by Gio Reyes,,,,
2727,Main drive Not Ready Alarm. Swapped Performance modules X3 before alarms cleared,,,,
2728,A axis will not reference home. Replaced A axis HOME sensor / Adjusted Z axis offset / Aligned B axis / Aligned A axis (9/14),,,,
2729,Drill detection wire detached from module connection. Reattached,,,,
2730,Hyd leak at locking pin assy. Replaced O Ring and seal on locking pin assy,,,,
2731,Machine running hot / Bearing check at St#6. Heat not an issue according to Steve / JPM exchanged 26/80 front spindle drive and bearings; quick change unit,"machine, bearing, st_6","hot, check",swap,"front_spindle_drive, bearing"
2732,Contactors K10 and K11 pickups not allowed. No alarm when present and unable to trace (9/14),,,,
2733,Table index O/T faults (Only when overhead roof fan is ON) ?. Table rebuilt 9/29,table_index,"o/t_fault, fault",rebuild,table
2734,Damaged drill detection wire; false detections reported. Replaced suspected bad wire to tool detection,,,,
2735,High Speed change shaft loose. Replaced HS change shaft and bearings; Also rebuilt main drive pulley shaft,,,,
2736,Broken pulley hub screw in brush unit motor. Removed and replaced screw,"pulley_hub, screw, brush_unit, moor",broken,"remove, replace",screw
2737,HS4 Drive heat sink Temp exceeded. Replaced LT Module and cooling fan,,,,
2738,Add HP coolant fitting for St#7. Installed,,,install,
2739,Coolant leak. Cleaned area around machine base and monitored for leakage. Believed to be from leaking chip carts,coolant,leak,,
2740,Coolant leak. Cleaned area around machine base and monitored for leakage. Believed to be from leaking chip carts,coolant,leak,,
2741,St#14 milling arbor damaged from tool breakage. Mill head removed and arbor turned to reduce OAL. Reinstalled,,,,
2742,Accumulator check requested; Part not seating into inverter bushing. All checked;  All ok,"accumulator, part",will_not_seat,no_problem_detected,
2743,Inverter guard broken. Welded,"inverter_guard, inverter, guard",broken,weld,inverter_guard
2744,Chip conveyor jammed. Cleared chip jam,"chip_conveyor, conveyor",jam,clear,jam
2745,Power Pack Motor failure. Purchased new motor from Jet Elect and installed / Accumulators charged,"power_pack, motor",fail,"install, purchase, charge","motor, accumulator"
2746,Accumulator check requested for parts spinning in collet at EM position. HP Accumulator was low; > charged,"accumulator, part, collet","check, part_spin",charge,"accumulator, high_pressure"
2747,Rear door lock not working; Door OPEN. Jiggle sensor cable for DTCS 3 and alarm will clear (?),,,,
2748,Colant line leak. Missing gasket in main trunk line,,,,
2749,Table drifting at 1/2 table setting. Rebuild table indexing valve,"table, half_table",drift,rebuild,table_index_valve
2750,Iemca flag prox cable broken. Replaced cable,,,replace,cable
2751,Power Pack tripping breaker. Ref Baldor motor brought in from Jet / Bored and keyed coupling due to larger shaft on pump motor. No low pressure (9/19),,,,
2752,Add chip guards between #11 and #12. Installed,,,install,
2753,Add chip guards between #11 and #12. Installed,,,install,
2754,St#5 verical mill head loose. Rebuilt and installed,,,,
2755,Clutch needs adjusting. Adjusted and engaging,,,,
2756,Chip breaker valve requested for st#7. Installed,,,install,
2757,HS3 Spindle Not starting; Shut OFF. Bringing Doug Patrick in for cable replacement / Cables replaced 10/3-10/4; Repaired 10/26,,,,
2758,St#9 cross drilling incomplete 1 to 2 times daily. Two separate vales in use; Likely someone opened safety cover and interrupted cycle. Reviewed with Russ as OK,,,,
2759,Plug in clip at rear of machine broken. Repaired,,,repair,
2760,Table drift. See H15 9/22,table,drift,other_date,
2761,Leak at cooling radiator. Removed and cleaned heat exchanger; Leak repaired,,,,
2762,Power pack tank emptied into machine. Replaced RVC check valve in collet release solenoid,,,,
2763,Hydraulic leak from power pack. Spray cleaned power pack to monitor for leaks (9/20) Dye added to PP tank (9/21) Seals replaced on two valves (9/22),,,,
2764,Accumulator check requested; Inverter getting stuck. Was 10bar low; > charged to 30bar,"accumulator, inverter","check, stuck",charge,"accumulator, low_pressure"
2765,St#8 Chip breaker valve INOP. Replaced chip breaker valve with new valve; Unit removed to be rebuilt,,,,
2766,Rot cam switch faults. Replaced encoder (9/27) Replaced ER Module on 10/11 after seeing a spark when clearing fault,,,,
2767,Coolant leak? Oil on floor. Informed by operator there is no leak; HP coolant being deflected off part face and exiting through opening in spalsh ring,,,,
2768,Low coolant pressure / Chip conveyor fault. Removed ring fitting and cleared rag debris that was clogging the system. No chip conveyor issue found.,"coolant, pressure, chip_conveyor, conveyor","low, fault","remove, no_problem_detected, clear","ring_fitting, rag_debris"
2769,Bar loader faulting on new bar end cutting. Operator reports a used saw was installed during the failures at the machine. JPM installed a new blade and set the saw stroke accordingly,"bar_loader, bar, saw","fault, worn",replace,saw
2770,Broken slatband in chip conveyor. Removed broken slat band and replaced while machine was online,"slatband, chip_conveyor, conveyor",broken,"remove, replace",slatband
2771,Ruptured hose at coolant pump. Replaced oil line,,,,
2772,Repeat false tool breakage at St#10; Tool detector #2. Replaced antiquated tool detection unit controller with new PCS type,,,,
2773,Add chip guards between #11 and #12 / and between #1 and #2. Installed,,,install,
2774,Drill detector outside machine is active and can shut machine down; Disable. Disabled at controller and sensore removed,,,,
2775,Z axis ball screw noise. No Issue when lookked at,,,,
2776,Iemca will not load in Auto. Replaced airline from regulator to upper gate cylinder,lemca,will_not_load_in_auto,,
2777,Accumulator charge at MS32. Charged accumulator to 50bar (was at 10bar),"accumulator, ms32",low,charge,"accumulator, high_pressure"
2778,ST#10 CNC motor not starting. See H8 9/23,,,,
2779,Control panel shut down; no screen. Machine single phasing; Blown fuse at switch gear bus disconnect; Replaced by Denis,,,,
2780,"Counters INOP at ES1, ES5, and ES6. ES1 and ES5 (9/23)",,,,
2781,Wheel change arm has moved off the extend (ilegible) Alarm 1406. Repaired,,,repair,
2782,.003-.004 variance off centerline ( ) Needs calibration. Juan Phon found wear in work holding collet and replaced,,,,
2783,Turn off parts tracking at St#7 per Alex request. ,,,no_action_taken,
2784,"Operator connot lower Reg Wheel RPM. Cleaned and lubricated, and replaced bearing ain variable speed adjuster; Tested OK",,,,
2785,Inverter not completing 180* rotation. Replaced invert housing and racks in inverter,inverter,will_not_cycle,replace,"inverter_housing, rack"
2786,ST#3 vertical not returning. Replaced flow metering valve; was in wrong place,,,,
2787,"Sp#3 adjusting handle too tight; Does not allow adjustment. Removed spindle and cleaned spindle body, flange, adjusting rod.",,,,
2788,No Colant for grinding. Replaced relay,,,,
2789,ST#10V CNC motor not rotating. Swapped VFD motor with unit from CNC on H11; New motor ordered for H11,,,,
2790,Parts receiver came apart. Repaired,,,repair,
2791,Accumulator check requested; Saw not completing cycle. Replaced bad accumulator,"accumulator, saw","check, will_not_cycle",replace,accumulator
2792,Machine shuts off on its own. ,,,no_action_taken,
2793,Oil sight glass dirty and unreadable. ,,,no_action_taken,
2794,Bar feeder chain broken. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
2795,St#11 threading unit overload. Replaced brake motor,,,,
2796,Washer INOP; Blower motor seized. Motor serviced by Jet and installed,,,,
2797,Conveyor belt between machine and wash conveyor worn. Replaced,"conveyor, belt",worn,replace,belt
2798,Table index O/T. Rebuilt Table indexing valve (9/27); Rebuilt table indexer and pulled table to replace all related seals (9/29),table_index,"o/t_fault, fault",rebuild,"table_index_valve, table_indexer, seal"
2799,Oil leak near backside of conveyor. Repaired cover from which oil was escaping onto the floor,oil,leak,repair,cover
2800,"excessive vibration from Reg Wheel. Tuning the motor frequency and speeds did not correct vibration issue. Linear Motor, Magnet, and rails all replaced.",,,,
2801,Inverter faults. Operator adjusment was needed.,"inverter, operator","fault, error",adjust,operator
2802,Lower parts chute has hole in it; parts hanging up. Fabricated new and installed,,,,
2803,HP pump not getting enough oil; cavitating. Replaced HP inlet hose with larger diameter,,,,
2804,RA threading unit leaking / Exposed wires on sensor cable. ,,,no_action_taken,
2805,Parts ejector will not move. Removed jammed parts ejector,,,,
2806,Smog Hog over Tornos leaking. Leak repaired / Sludge removed and cells cleaned,,,,
2807,Parts loader falling off. Dylan put back together,,,,
2808,Counter is double counting. Monitored count and saw NO doubling while present,counter,incorrect,no_problem_detected,
2809,Bar change O/T faults. ,"bar_change, bar","o/t_fault, fault",no_action_taken,
2810,Dog on bar loader will not go in reverse. No issue since T1 PM service,"push_dog, bar_loader",will_not_move,no_problem_detected,
2811,"Hyd leaks; C/O unit, St#11 Valve, Collet #10 (Internal). St#11 Seals replaced",,,,
2812,Hyd leak reported. Leaking hose connection found and tightened; Also charged accumulator,"hydraulic, hose",leak,"tighten, charge","hose, accumulator"
